日期,代码,周开盘价,周开盘价标准化,最大值最小值,周开盘价标准化,周收盘价,最大值最小值,周收盘价标准化,周最高价,最大值最小值,周最高价标准化,周最低价,最大值最小值,周最低价标准化,周涨跌,lable_下周涨跌,周涨跌幅,周涨跌幅标准化,市盈率,市盈率标准化,市净率,市净率标准化,市销率,市销率标准化,市现率,市现率标准化,区间平均,成交金额,总市值,ln_市值,ln_市值标准化,Beta,Beta标准化,波动率,波动率标准化,换手率,换手率标准化,3日均价,3日均价标准化,5日均价,5日均价标准化,7日均价,7日均价标准化,10日均价,10日均价标准化
2021/6/25,688017.SH,135.65,4.9231,,0.6418,137.9,,0.6632,143.2,,0.6026,127.53,,0.6312,1.25,0,0.9147,0.2054,160.8105,0.6017,9.696,0.2046,63.6071,0.0016,120.8174,0.7101,132.1173,"405,186,536.00","16,605,462,930.00",23.533,0.4862,2.561568854,0.460220596,4.513562052,0.023234792,2.258097846,0.026459366,136.625,0.095993227,137.1666667,0.09747847,134.7725,0.098498289,133.1236364,0.096740565
2021/7/2,688017.SH,137,4.9884,,0.6532,130.55,,0.6015,143.39,,0.6042,128.9,,0.6426,-7.1175,0,-5.1613,0.1687,152.2394,0.6005,9.3434,0.196,60.2168,0.0015,114.3779,0.7099,131.8747,"574,136,464.00","15,720,400,185.00",23.4782,0.4754,1.478265568,0.448844552,4.471095682,0.023016185,2.758806634,0.032326444,135.7075,0.095348588,136.8966667,0.097286593,136.535,0.09978641,136.9527273,0.099523155
2021/7/9,688017.SH,132,4.7465,,0.6109,127.54,,0.5762,137.04,,0.5521,117.51,,0.5472,-3.01,0,-2.3056,0.1859,148.7293,0.6,9.128,0.1907,58.8285,0.0015,111.7407,0.7098,131.7211,"514,951,645.00","15,357,945,918.00",23.4549,0.4708,-0.53190073,0.427735282,2.738329087,0.014096296,2.233582302,0.026172104,126.4175,0.0888214,128.52,0.091333655,131.2375,0.095914739,132.9045455,0.096581352
2021/7/16,688017.SH,130,4.6497,,0.594,125.11,,0.5558,132.55,,0.5152,121.34,,0.5793,-2.43,1,-1.9053,0.1884,145.8956,0.5996,8.9541,0.1865,57.7076,0.0014,109.6117,0.7097,131.5804,"625,653,019.00","15,065,333,337.00",23.4357,0.467,0.364606288,0.437149731,3.858607293,0.019863234,4.328503858,0.050719444,126.89,0.08915338,126.8,0.090111324,126.82875,0.092692611,127.6709091,0.092778084
2021/7/23,688017.SH,123.83,4.3512,,0.5418,138.1,,0.6649,145,,0.6174,122.32,,0.5875,12.99,0,10.3829,0.2626,161.0438,0.6017,9.8838,0.2091,63.6993,0.0016,120.9926,0.7101,131.44,"654,039,363.00","16,629,546,270.00",23.5344,0.4864,1.384372377,0.447858555,5.30060627,0.027286317,4.69208131,0.054979679,130.8125,0.091909343,128.745,0.091493553,128.91625,0.094218257,128.0145455,0.093027803
2021/7/30,688017.SH,139.16,5.0929,,0.6715,132.58,,0.6185,143,,0.601,116,,0.5345,-5.52,1,-3.9971,0.1757,154.6067,0.6008,9.4887,0.1995,61.1532,0.0015,116.1564,0.7099,131.2419,"727,278,184.00","15,964,846,086.00",23.4937,0.4784,2.932089289,0.464111526,4.699618892,0.024192571,2.586519627,0.030307663,129.065,0.090681543,132.3916667,0.094085082,131.93125,0.096421765,129.8836364,0.094386066
2021/8/6,688017.SH,131.2,4.7078,,0.6041,138.99,,0.6724,154.99,,0.6994,128.36,,0.6381,6.41,0,4.8348,0.2291,162.0816,0.6018,9.9474,0.2107,64.1098,0.0016,121.7723,0.7101,130.952,"1,037,442,781.00","16,736,717,133.00",23.5409,0.4877,1.464367127,0.448698601,2.655124691,0.013667979,3.525158726,0.04130621,142.405,0.100054276,140.695,0.099985905,137.61875,0.100578467,136.9036364,0.09948748
2021/8/13,688017.SH,139.6,5.1142,,0.6752,127.99,,0.58,142.6,,0.5977,127.73,,0.6328,-11,1,-7.9142,0.1521,149.2541,0.6001,9.1602,0.1915,59.036,0.0015,112.135,0.7098,130.6824,"705,318,538.00","15,412,133,433.00",23.4584,0.4715,-1.901123686,0.413356722,6.891184215,0.035474251,4.928409768,0.057748869,135.695,0.095339805,136.7933333,0.097213158,139.0975,0.101659209,138.7218182,0.100808748
2021/8/20,688017.SH,127.7,4.5385,,0.5745,144.8,,0.7212,150.8,,0.665,118.41,,0.5547,16.81,1,13.1338,0.2792,132.6854,0.5978,10.0818,0.214,55.8637,0.0014,114.2451,0.7099,130.5391,"754,286,877.00","17,436,338,160.00",23.5818,0.4958,1.169839735,0.445605693,8.732543094,0.044953148,9.563127819,0.112056391,129.575,0.091039871,129.0483333,0.091709119,131.29625,0.095957677,133.3690909,0.096918936
2021/8/27,688017.SH,149.16,5.5767,,0.7561,175.3,,0.9773,191.6,,1,149,,0.8111,30.5,1,21.0635,0.3271,160.6336,0.6016,12.2054,0.2657,67.6306,0.0017,138.3091,0.7107,130.3053,"1,669,172,589.00","21,109,047,510.00",23.773,0.5333,-3.87745602,0.392602751,3.533988418,0.01819217,4.019715272,0.047101199,177.86,0.124965089,171.6666667,0.121996141,160.0125,0.116944907,150.8627273,0.109631512
2021/9/3,688017.SH,174.82,6.8181,,0.9732,178,,1,186.03,,0.9543,160,,0.9033,2.7,0,1.5402,0.2092,163.1077,0.602,12.3934,0.2702,68.6722,0.0017,140.4394,0.7107,130.0583,"1,267,504,096.00","21,434,172,600.00",23.7883,0.5363,-0.124022938,0.432018511,3.288817091,0.016930083,2.453115527,0.028744494,171.44,0.120454374,173.01,0.122950791,174.6,0.12760616,172.0690909,0.125042115
2021/9/10,688017.SH,177.28,6.9371,,0.994,162.1,,0.8665,187,,0.9622,159.58,,0.8998,-15.9,0,-8.9326,0.1459,148.538,0.6,11.2864,0.2433,62.538,0.0016,127.8945,0.7103,129.8009,"964,053,713.00","19,519,547,070.00",23.6947,0.5179,1.584693897,0.449962183,2.800449403,0.014416077,1.428647677,0.016740245,166.665,0.117099441,170.9466667,0.121484468,170.13375,0.124342008,171.4309091,0.124578351
2021/9/17,688017.SH,164.27,6.3077,,0.8839,154.3,,0.801,165.07,,0.7822,147,,0.7943,-7.8,0,-4.8118,0.1708,141.3906,0.599,10.7433,0.2301,59.5288,0.0015,121.7404,0.7101,129.6857,"745,422,077.00","18,580,296,810.00",23.6454,0.5083,5.587178365,0.491993295,8.11182019,0.041757808,1.717828241,0.020128732,152.8975,0.107426345,155.145,0.110254901,157.68125,0.115241116,163.1318182,0.118547425
2021/9/24,688017.SH,152.51,5.7388,,0.7844,129.22,,0.5903,157.1,,0.7167,122.87,,0.5921,-25.08,1,-16.2541,0.1017,118.4089,0.5959,8.9971,0.1875,49.853,0.0012,101.9527,0.7095,129.6313,"542,958,453.00","15,560,245,974.00",23.468,0.4734,7.736970452,0.514568811,10.18529721,0.052431596,4.294777763,0.050324256,146.4525,0.102898065,148.1416667,0.105277932,150.035,0.109652865,153.9054545,0.111842653
2021/9/30,688017.SH,127.88,4.5472,,0.576,135.05,,0.6393,149.01,,0.6503,127.64,,0.6321,5.83,0,4.5117,0.2271,123.7511,0.5966,9.403,0.1974,52.1022,0.0013,106.5525,0.7096,129.6643,"775,218,388.00","16,262,275,335.00",23.5121,0.4821,-3.900700569,0.392358654,1.75057886,0.009011582,1.068624752,0.01252166,138.1125,0.09703835,138.8616667,0.098683034,142.2825,0.103986962,145.05,0.105407419
2021/10/8,688017.SH,137.5,5.0126,,0.6574,134.15,,0.6317,139.57,,0.5728,132.56,,0.6733,-0.9,1,-0.6664,0.1958,122.9264,0.5965,9.3403,0.1959,51.7549,0.0013,105.8424,0.7096,129.6753,"84,538,420.00","16,153,900,305.00",23.5054,0.4807,0.956969911,0.443370293,1.905291524,0.009808008,0.946298755,0.011088299,135.15,0.094956886,135.97,0.09662805,139.76375,0.102146137,143.2227273,0.104079546
2021/10/15,688017.SH,134.55,4.8699,,0.6325,139.15,,0.6737,141,,0.5846,129.15,,0.6447,5,0,3.7272,0.2224,127.5081,0.5971,9.6884,0.2044,53.6839,0.0013,109.7873,0.7097,129.7365,"391,002,019.00","16,755,983,805.00",23.542,0.4879,0.379685849,0.437308085,3.028886266,0.015592018,0.784621645,0.00919384,135.3775,0.095116729,135.2216667,0.096096242,134.87875,0.098575942,135.7272727,0.09863262
2021/10/22,688017.SH,139.44,5.1064,,0.6738,128.93,,0.5879,146,,0.6256,128.33,,0.6379,-10.22,1,-7.3446,0.1555,118.1431,0.5959,8.9769,0.187,49.7411,0.0012,101.7239,0.7095,129.7611,"571,856,138.00","15,525,325,131.00",23.4657,0.4729,-0.157653867,0.431665344,2.837347444,0.01460602,1.724990467,0.020212655,136.48,0.095891349,137.1283333,0.097451228,136.64125,0.099864062,135.9045455,0.098761444
2021/10/29,688017.SH,128.51,4.5776,,0.5814,134,,0.6305,138.4,,0.5632,127.8,,0.6334,5.07,1,3.9324,0.2236,100.5258,0.5935,9.0244,0.1882,41.6757,0.001,140.2045,0.7107,129.8342,"545,203,255.00","16,135,837,800.00",23.5043,0.4805,-1.732434126,0.415128174,2.331135721,0.012000157,2.109528249,0.024718495,134.66,0.094612611,133.4266667,0.094820612,134.54875,0.098334762,135.8545455,0.098725109
2021/11/5,688017.SH,134.8,4.882,,0.6346,152.28,,0.784,157.03,,0.7162,132.44,,0.6723,18.28,1,13.6418,0.2822,114.2394,0.5953,10.2555,0.2182,47.361,0.0012,159.331,0.7113,130.0377,"771,626,451.00","18,337,055,076.00",23.6322,0.5057,-1.037353224,0.422427396,3.083920557,0.015875322,1.115800695,0.013074446,150.605,0.105815626,146.32,0.103983352,143.27875,0.10471507,140.4072727,0.102033563
2021/11/12,688017.SH,151.62,5.6957,,0.7769,163.09,,0.8748,168.01,,0.8063,145.46,,0.7814,10.81,1,7.0988,0.2427,122.349,0.5964,10.9835,0.2359,50.7231,0.0013,170.6415,0.7117,130.1995,"571,011,255.00","19,638,759,603.00",23.7008,0.5191,1.361058469,0.44761373,2.929130292,0.015078497,1.48467663,0.017396767,155.12,0.108987882,153.2933333,0.108939001,152.89375,0.111742179,149.5818182,0.108700679
2021/11/19,688017.SH,166,6.3914,,0.8986,165.6,,0.8959,169.47,,0.8183,154.32,,0.8557,2.51,1,1.539,0.2092,124.2319,0.5967,11.1526,0.24,51.5037,0.0013,173.2677,0.7118,130.3036,"516,795,227.00","19,941,005,520.00",23.716,0.5221,1.290664067,0.4468745,2.375539335,0.012228737,1.508283642,0.017673383,160.05,0.112451718,160.5483333,0.114094818,159.0875,0.116268872,156.36,0.113626364
2021/11/26,688017.SH,165.65,6.3745,,0.8956,173.4,,0.9614,175.58,,0.8685,163.34,,0.9313,7.8,0,4.7101,0.2283,130.0834,0.5975,11.6779,0.2528,53.9296,0.0013,181.4289,0.7121,130.3361,"641,157,837.00","20,880,255,780.00",23.7621,0.5312,-1.474396845,0.417837889,2.869309719,0.014770555,1.068618659,0.012521588,171.1125,0.120224271,170.0316667,0.120834217,167.26375,0.122244473,165.2618182,0.12009529
2021/12/3,688017.SH,168.8,6.5269,,0.9222,161,,0.8572,172.88,,0.8463,155.2,,0.8631,-12.4,1,-7.1511,0.1567,120.781,0.5962,10.8428,0.2325,50.0731,0.0013,168.4547,0.7116,130.3813,"580,698,980.00","19,387,088,700.00",23.6879,0.5166,0.937879486,0.443169819,3.384659767,0.01742346,0.741014629,0.008682873,164.1275,0.115316584,166.6516667,0.118432196,167.28875,0.122262744,167.8818182,0.121999236
2021/12/10,688017.SH,160.35,6.118,,0.8507,177.99,,0.9999,180.54,,0.9092,152.11,,0.8372,16.99,0,10.5528,0.2636,133.5268,0.598,11.987,0.2603,55.3572,0.0014,186.2314,0.7122,130.4837,"742,137,150.00","21,432,968,433.00",23.7882,0.5363,-0.358544141,0.429555744,2.892099111,0.014887869,2.508699697,0.029395804,165.5075,0.116286178,163.34,0.116078736,162.83375,0.119006813,165.3590909,0.120165978
2021/12/17,688017.SH,177.99,6.9715,,1,174.99,,0.9747,184.03,,0.9378,170.7,,0.993,-3,1,-1.6855,0.1897,131.2762,0.5976,11.785,0.2554,54.4241,0.0014,183.0925,0.7121,130.4626,"670,848,171.00","21,071,718,333.00",23.7712,0.533,-0.685855876,0.426118559,2.587602827,0.013320392,0.730773956,0.008562878,176.5275,0.12402887,176.3883333,0.125351627,173.25125,0.126620428,169.1254545,0.122902983
2021/12/24,688017.SH,171.8,6.672,,0.9476,176.71,,0.9892,185.6,,0.9507,171.54,,1,1.72,0,0.9829,0.2058,132.5666,0.5978,11.9008,0.2583,54.9591,0.0014,184.8921,0.7122,130.4328,"602,742,807.00","21,278,835,057.00",23.781,0.5349,-0.397984672,0.429141568,2.981710401,0.015349168,1.157663613,0.013564977,177.1325,0.124453945,177.5533333,0.126179543,177.205,0.129510021,177.1509091,0.128735058
2021/12/31,688017.SH,177,6.9236,,0.9916,174.56,,0.9711,187,,0.9622,169.31,,0.9813,-2.15,1,-1.2167,0.1925,130.9537,0.5976,11.756,0.2547,54.2904,0.0014,182.6426,0.7121,130.4012,"536,863,119.00","21,019,939,152.00",23.7687,0.5325,0,0.433320907,0,0,0.574379407,0.006730317,178.9175,0.125708093,177.3116667,0.126007801,177.33625,0.129605945,177.4981818,0.12898742
2020/1/3,688018.SH,174,6.7784,102,0.377,181.57,101.41,0.4414,188.88,106,0.4165,165.41,98.01,0.3771,12.98,1,7.6992,0.2464,115.8163,0.5955,9.3861,0.197,21.6075,0.0005,115.2703,0.7099,88.886,"915,438,753.00","14,525,600,000.00",23.3992,0.4599,-2.531252577,0.406739577,2.575254101,0.013256823,12.00071296,0.140618907,172.94,0.121508279,171.7766667,0.122074313,170.675,0.12473758,169.3990909,0.123101834
2020/1/10,688018.SH,179.25,7.0324,293,0.4045,198.12,283,0.5326,208,305,0.5126,179.25,276.73,0.4546,16.55,1,9.1149,0.2549,126.3729,0.597,10.2417,0.2178,23.577,0.0006,125.7771,0.7103,88.718,"1,311,496,818.00","15,849,600,000.00",23.4864,0.477,4.336068175,0.478855067,3.533754802,0.018190967,4.9727323,0.05826822,194.555,0.136695058,191.0266667,0.135754463,185.78125,0.135777961,181.3863636,0.131812951
2020/1/17,688018.SH,199.8,8.0266,,0.512,213,,0.6145,219.8,,0.5719,193,,0.5315,14.88,1,7.5106,0.2452,135.8643,0.5983,11.0109,0.2366,25.3478,0.0006,135.2237,0.7106,88.509,"1,285,896,008.00","17,040,000,000.00",23.5588,0.4912,4.292261471,0.478395042,8.22886707,0.042360338,10.05664699,0.117839225,203.3175,0.142851622,203.2316667,0.144428034,201.59875,0.147338158,197.0390909,0.143187743
2020/1/23,688018.SH,213.32,8.6807,,0.5828,223.89,,0.6745,255.57,,0.7516,204,,0.5931,10.89,1,5.1127,0.2307,142.8106,0.5992,11.5739,0.2503,26.6437,0.0007,142.1372,0.7108,88.2664,"1,913,043,480.00","17,911,200,000.00",23.6087,0.501,1.632460783,0.450463795,8.52546896,0.043887178,9.929455852,0.116348857,231.3475,0.162545603,223.4816667,0.15881884,217.3325,0.158837147,212.8345455,0.154666254
